Date,Day,Time,Speed,Direction
2020.08.04,Tuesday,09:32,76,2
2020.08.04,Tuesday,09:32,90,1
2020.08.04,Tuesday,09:32,93,1
2020.08.04,Tuesday,09:32,81,1
2020.08.04,Tuesday,09:32,45,2
2020.08.04,Tuesday,09:32,94,1
2020.08.04,Tuesday,09:32,81,1
2020.08.04,Tuesday,09:32,58,2
2020.08.04,Tuesday,09:33,116,1
2020.08.04,Tuesday,09:33,83,2
2020.08.04,Tuesday,09:33,42,2
2020.08.04,Tuesday,09:33,62,2
2020.08.04,Tuesday,09:33,104,1
2020.08.04,Tuesday,09:34,154,1
2020.08.04,Tuesday,09:34,63,1
2020.08.04,Tuesday,09:34,126,1
2020.08.04,Tuesday,09:35,94,1
2020.08.04,Tuesday,09:35,75,2
2020.08.04,Tuesday,09:35,16,1
2020.08.04,Tuesday,09:35,47,1
2020.08.04,Tuesday,09:35,65,2
2020.08.04,Tuesday,09:35,62,2
2020.08.04,Tuesday,09:35,59,2
2020.08.04,Tuesday,09:35,75,2
2020.08.04,Tuesday,09:36,88,1
2020.08.04,Tuesday,09:36,92,1
2020.08.04,Tuesday,09:36,69,1
2020.08.04,Tuesday,09:36,45,2
2020.08.04,Tuesday,09:36,67,2
2020.08.04,Tuesday,09:36,69,1
2020.08.04,Tuesday,09:36,104,2
2020.08.04,Tuesday,09:36,53,1
2020.08.04,Tuesday,09:37,64,1
2020.08.04,Tuesday,09:37,71,2
2020.08.04,Tuesday,09:37,75,2
2020.08.04,Tuesday,09:37,65,2
2020.08.04,Tuesday,09:37,115,1
2020.08.04,Tuesday,09:37,43,1
2020.08.04,Tuesday,09:38,72,2
2020.08.04,Tuesday,09:38,185,2
2020.08.04,Tuesday,09:38,84,1
2020.08.04,Tuesday,09:38,85,1
2020.08.04,Tuesday,09:38,61,2
2020.08.04,Tuesday,09:38,60,2
2020.08.04,Tuesday,09:38,78,1
2020.08.04,Tuesday,09:38,98,1
2020.08.04,Tuesday,09:39,123,2
2020.08.04,Tuesday,09:39,62,2
2020.08.04,Tuesday,09:39,77,2
2020.08.04,Tuesday,09:39,71,1
2020.08.04,Tuesday,09:40,68,2
2020.08.04,Tuesday,09:40,105,1
2020.08.04,Tuesday,09:40,74,2
2020.08.04,Tuesday,09:40,78,1
2020.08.04,Tuesday,09:40,83,1
2020.08.04,Tuesday,09:41,26,2
2020.08.04,Tuesday,09:41,64,2
2020.08.04,Tuesday,09:41,91,1
2020.08.04,Tuesday,09:42,58,2
2020.08.04,Tuesday,09:42,95,1
2020.08.04,Tuesday,09:42,100,1
2020.08.04,Tuesday,09:42,101,1
2020.08.04,Tuesday,09:42,70,2
2020.08.04,Tuesday,09:43,98,1
2020.08.04,Tuesday,09:43,31,2
2020.08.04,Tuesday,09:43,69,1
2020.08.04,Tuesday,09:43,63,1
2020.08.04,Tuesday,09:43,89,1
2020.08.04,Tuesday,09:43,92,1
2020.08.04,Tuesday,09:43,83,1
2020.08.04,Tuesday,09:43,103,1
2020.08.04,Tuesday,09:43,77,2
2020.08.04,Tuesday,09:44,64,2
2020.08.04,Tuesday,09:44,58,2
2020.08.04,Tuesday,09:44,71,2
2020.08.04,Tuesday,09:45,73,2
2020.08.04,Tuesday,09:45,64,2
2020.08.04,Tuesday,09:45,67,2
2020.08.04,Tuesday,09:46,55,2
2020.08.04,Tuesday,09:46,68,2
2020.08.04,Tuesday,09:46,91,1
2020.08.04,Tuesday,09:46,66,2
2020.08.04,Tuesday,09:46,76,2
2020.08.04,Tuesday,09:46,76,2
2020.08.04,Tuesday,09:46,123,1
2020.08.04,Tuesday,09:46,99,1
2020.08.04,Tuesday,09:47,59,2
2020.08.04,Tuesday,09:47,63,1
2020.08.04,Tuesday,09:47,65,2
2020.08.04,Tuesday,09:47,60,2
2020.08.04,Tuesday,09:47,68,2
2020.08.04,Tuesday,09:47,104,1
2020.08.04,Tuesday,09:47,79,1
2020.08.04,Tuesday,09:48,72,1
2020.08.04,Tuesday,09:48,76,1
2020.08.04,Tuesday,09:48,77,1
2020.08.04,Tuesday,09:48,72,1
2020.08.04,Tuesday,09:48,92,1
2020.08.04,Tuesday,09:48,61,2
2020.08.04,Tuesday,09:48,59,2
2020.08.04,Tuesday,09:48,74,2
2020.08.04,Tuesday,09:48,90,1
2020.08.04,Tuesday,09:48,70,1
2020.08.04,Tuesday,09:48,91,1
2020.08.04,Tuesday,09:49,78,2
2020.08.04,Tuesday,09:49,67,2
2020.08.04,Tuesday,09:49,70,2
2020.08.04,Tuesday,09:49,65,1
2020.08.04,Tuesday,09:49,35,2
2020.08.04,Tuesday,09:50,72,1
2020.08.04,Tuesday,09:50,68,2
2020.08.04,Tuesday,09:50,65,2
2020.08.04,Tuesday,09:50,60,2
2020.08.04,Tuesday,09:50,60,2
2020.08.04,Tuesday,09:50,93,1
2020.08.04,Tuesday,09:51,75,2
2020.08.04,Tuesday,09:51,13,2
2020.08.04,Tuesday,09:51,52,2
2020.08.04,Tuesday,09:51,125,1
2020.08.04,Tuesday,09:52,109,1
2020.08.04,Tuesday,09:52,80,2
2020.08.04,Tuesday,09:52,125,1
2020.08.04,Tuesday,09:52,65,2
2020.08.04,Tuesday,09:52,65,2
2020.08.04,Tuesday,09:52,66,2
2020.08.04,Tuesday,09:52,79,1
2020.08.04,Tuesday,09:52,70,1
2020.08.04,Tuesday,09:52,67,2
2020.08.04,Tuesday,09:53,80,1
2020.08.04,Tuesday,09:53,95,1
2020.08.04,Tuesday,09:53,38,2
2020.08.04,Tuesday,09:53,70,2
2020.08.04,Tuesday,09:53,71,2
2020.08.04,Tuesday,09:54,71,2
2020.08.04,Tuesday,09:54,82,2
2020.08.04,Tuesday,09:54,102,1
2020.08.04,Tuesday,09:54,43,2
2020.08.04,Tuesday,09:55,58,2
2020.08.04,Tuesday,09:55,54,2
2020.08.04,Tuesday,09:55,142,1
2020.08.04,Tuesday,09:55,33,2
2020.08.04,Tuesday,09:55,98,2
2020.08.04,Tuesday,09:55,76,1
2020.08.04,Tuesday,09:55,75,1
2020.08.04,Tuesday,09:55,88,2
2020.08.04,Tuesday,09:56,79,2
2020.08.04,Tuesday,09:56,70,2
2020.08.04,Tuesday,09:56,70,1
2020.08.04,Tuesday,09:56,59,1
2020.08.04,Tuesday,09:56,56,1
2020.08.04,Tuesday,09:56,62,2
2020.08.04,Tuesday,09:56,84,1
2020.08.04,Tuesday,09:56,76,1
2020.08.04,Tuesday,09:57,113,1
2020.08.04,Tuesday,09:57,80,1
2020.08.04,Tuesday,09:57,69,2
2020.08.04,Tuesday,09:57,64,2
2020.08.04,Tuesday,09:57,103,1
2020.08.04,Tuesday,09:57,71,2
2020.08.04,Tuesday,09:57,71,2
2020.08.04,Tuesday,09:58,86,1
2020.08.04,Tuesday,09:58,90,1
2020.08.04,Tuesday,09:58,64,2
2020.08.04,Tuesday,09:58,80,1
2020.08.04,Tuesday,09:58,74,1
2020.08.04,Tuesday,09:58,78,1
2020.08.04,Tuesday,09:58,65,1
2020.08.04,Tuesday,09:58,61,1
2020.08.04,Tuesday,09:59,72,2
2020.08.04,Tuesday,09:59,104,1
2020.08.04,Tuesday,09:59,129,1
2020.08.04,Tuesday,10:00,75,2
2020.08.04,Tuesday,10:00,64,2
2020.08.04,Tuesday,10:00,60,2
2020.08.04,Tuesday,10:00,59,2
2020.08.04,Tuesday,10:00,72,2
2020.08.04,Tuesday,10:00,53,2
2020.08.04,Tuesday,10:00,102,1
2020.08.04,Tuesday,10:00,92,1
2020.08.04,Tuesday,10:01,78,2
2020.08.04,Tuesday,10:01,73,1
2020.08.04,Tuesday,10:01,86,1
2020.08.04,Tuesday,10:01,77,1
2020.08.04,Tuesday,10:01,52,2
2020.08.04,Tuesday,10:02,67,2
2020.08.04,Tuesday,10:02,86,1
2020.08.04,Tuesday,10:02,79,2
2020.08.04,Tuesday,10:02,71,1
2020.08.04,Tuesday,10:02,127,2
2020.08.04,Tuesday,10:02,111,1
2020.08.04,Tuesday,10:03,69,2
2020.08.04,Tuesday,10:03,100,1
2020.08.04,Tuesday,10:03,58,2
2020.08.04,Tuesday,10:03,95,1
2020.08.04,Tuesday,10:03,69,2
2020.08.04,Tuesday,10:03,70,2
2020.08.04,Tuesday,10:03,64,2
2020.08.04,Tuesday,10:03,77,2
2020.08.04,Tuesday,10:03,57,2
2020.08.04,Tuesday,10:03,61,2
2020.08.04,Tuesday,10:03,97,1
2020.08.04,Tuesday,10:03,95,1
2020.08.04,Tuesday,10:04,59,1
2020.08.04,Tuesday,10:04,64,2
2020.08.04,Tuesday,10:04,85,1
2020.08.04,Tuesday,10:04,126,1
2020.08.04,Tuesday,10:04,81,2
2020.08.04,Tuesday,10:05,85,1
2020.08.04,Tuesday,10:05,142,1
2020.08.04,Tuesday,10:05,78,2
2020.08.04,Tuesday,10:05,55,2
2020.08.04,Tuesday,10:05,110,1
2020.08.04,Tuesday,10:06,78,1
2020.08.04,Tuesday,10:06,85,1
2020.08.04,Tuesday,10:06,96,1
2020.08.04,Tuesday,10:06,50,2
2020.08.04,Tuesday,10:06,78,2
2020.08.04,Tuesday,10:06,63,2
2020.08.04,Tuesday,10:07,51,2
2020.08.04,Tuesday,10:07,80,2
2020.08.04,Tuesday,10:07,119,1
2020.08.04,Tuesday,10:07,43,2
2020.08.04,Tuesday,10:07,99,1
2020.08.04,Tuesday,10:08,92,1
2020.08.04,Tuesday,10:08,66,2
2020.08.04,Tuesday,10:08,60,2
2020.08.04,Tuesday,10:08,97,1
2020.08.04,Tuesday,10:08,102,1
2020.08.04,Tuesday,10:08,74,2
2020.08.04,Tuesday,10:08,76,2
2020.08.04,Tuesday,10:09,57,2
2020.08.04,Tuesday,10:09,61,2
2020.08.04,Tuesday,10:09,54,2
2020.08.04,Tuesday,10:09,56,1
2020.08.04,Tuesday,10:09,42,2
2020.08.04,Tuesday,10:09,88,1
2020.08.04,Tuesday,10:10,81,1
2020.08.04,Tuesday,10:10,85,1
2020.08.04,Tuesday,10:10,84,2
2020.08.04,Tuesday,10:10,93,1
2020.08.04,Tuesday,10:10,88,1
2020.08.04,Tuesday,10:10,106,1
2020.08.04,Tuesday,10:10,71,2
2020.08.04,Tuesday,10:10,56,2
2020.08.04,Tuesday,10:11,82,1
2020.08.04,Tuesday,10:11,99,1
2020.08.04,Tuesday,10:11,108,1
2020.08.04,Tuesday,10:11,67,2
2020.08.04,Tuesday,10:11,103,1
2020.08.04,Tuesday,10:11,56,2
2020.08.04,Tuesday,10:12,91,1
2020.08.04,Tuesday,10:12,72,2
2020.08.04,Tuesday,10:12,101,1
2020.08.04,Tuesday,10:12,68,2
2020.08.04,Tuesday,10:12,87,1
2020.08.04,Tuesday,10:12,70,2
2020.08.04,Tuesday,10:13,78,1
2020.08.04,Tuesday,10:13,89,2
2020.08.04,Tuesday,10:13,95,1
2020.08.04,Tuesday,10:13,74,1
2020.08.04,Tuesday,10:13,75,1
2020.08.04,Tuesday,10:13,99,1
2020.08.04,Tuesday,10:13,85,1
2020.08.04,Tuesday,10:13,92,1
2020.08.04,Tuesday,10:13,53,1
2020.08.04,Tuesday,10:14,54,1
2020.08.04,Tuesday,10:14,95,1
2020.08.04,Tuesday,10:14,68,2
2020.08.04,Tuesday,10:14,83,2
2020.08.04,Tuesday,10:14,96,1
2020.08.04,Tuesday,10:14,68,2
2020.08.04,Tuesday,10:14,73,2
2020.08.04,Tuesday,10:14,87,1
2020.08.04,Tuesday,10:14,96,1
2020.08.04,Tuesday,10:14,89,1
2020.08.04,Tuesday,10:15,101,1
2020.08.04,Tuesday,10:15,103,1
2020.08.04,Tuesday,10:15,123,2
2020.08.04,Tuesday,10:15,96,2
2020.08.04,Tuesday,10:15,59,2
2020.08.04,Tuesday,10:15,57,2
2020.08.04,Tuesday,10:16,70,2
2020.08.04,Tuesday,10:16,73,2
2020.08.04,Tuesday,10:16,69,1
2020.08.04,Tuesday,10:16,78,2
2020.08.04,Tuesday,10:16,73,2
2020.08.04,Tuesday,10:17,98,1
2020.08.04,Tuesday,10:17,30,2
2020.08.04,Tuesday,10:17,51,2
2020.08.04,Tuesday,10:17,68,2
2020.08.04,Tuesday,10:18,84,1
2020.08.04,Tuesday,10:18,76,2
2020.08.04,Tuesday,10:18,70,2
2020.08.04,Tuesday,10:18,113,1
2020.08.04,Tuesday,10:19,81,1
2020.08.04,Tuesday,10:19,78,1
2020.08.04,Tuesday,10:19,67,1
2020.08.04,Tuesday,10:19,117,1
2020.08.04,Tuesday,10:20,46,2
2020.08.04,Tuesday,10:20,80,2
2020.08.04,Tuesday,10:20,69,2
2020.08.04,Tuesday,10:21,65,2
2020.08.04,Tuesday,10:21,86,1
2020.08.04,Tuesday,10:21,96,1
2020.08.04,Tuesday,10:21,71,2
2020.08.04,Tuesday,10:21,108,1
2020.08.04,Tuesday,10:21,47,1
2020.08.04,Tuesday,10:22,61,2
2020.08.04,Tuesday,10:22,62,2
2020.08.04,Tuesday,10:23,110,1
2020.08.04,Tuesday,10:23,111,1
2020.08.04,Tuesday,10:23,71,2
2020.08.04,Tuesday,10:23,58,2
2020.08.04,Tuesday,10:24,98,1
2020.08.04,Tuesday,10:24,48,2
2020.08.04,Tuesday,10:24,105,1
2020.08.04,Tuesday,10:24,48,2
2020.08.04,Tuesday,10:24,64,2
2020.08.04,Tuesday,10:24,121,1
2020.08.04,Tuesday,10:25,88,1
2020.08.04,Tuesday,10:25,41,2
2020.08.04,Tuesday,10:25,68,2
2020.08.04,Tuesday,10:25,65,2
2020.08.04,Tuesday,10:25,64,2
2020.08.04,Tuesday,10:25,72,1
2020.08.04,Tuesday,10:26,62,2
2020.08.04,Tuesday,10:26,63,1
2020.08.04,Tuesday,10:26,41,1
2020.08.04,Tuesday,10:26,116,1
2020.08.04,Tuesday,10:26,68,2
2020.08.04,Tuesday,10:26,58,2
2020.08.04,Tuesday,10:26,69,1
2020.08.04,Tuesday,10:27,72,2
2020.08.04,Tuesday,10:27,83,1
2020.08.04,Tuesday,10:27,78,2
2020.08.04,Tuesday,10:27,82,1
2020.08.04,Tuesday,10:28,79,1
2020.08.04,Tuesday,10:28,82,2
2020.08.04,Tuesday,10:28,57,2
2020.08.04,Tuesday,10:28,92,1
2020.08.04,Tuesday,10:28,78,1
2020.08.04,Tuesday,10:28,110,1
2020.08.04,Tuesday,10:29,70,1
2020.08.04,Tuesday,10:29,79,2
2020.08.04,Tuesday,10:29,107,1
2020.08.04,Tuesday,10:29,90,2
2020.08.04,Tuesday,10:29,65,2
2020.08.04,Tuesday,10:29,92,1
2020.08.04,Tuesday,10:29,67,2
2020.08.04,Tuesday,10:29,65,2
2020.08.04,Tuesday,10:30,69,2
2020.08.04,Tuesday,10:30,79,1
2020.08.04,Tuesday,10:30,97,1
2020.08.04,Tuesday,10:30,75,2
2020.08.04,Tuesday,10:31,47,2
2020.08.04,Tuesday,10:31,62,2
2020.08.04,Tuesday,10:31,81,2
2020.08.04,Tuesday,10:31,74,2
2020.08.04,Tuesday,10:31,78,2
2020.08.04,Tuesday,10:31,84,1
2020.08.04,Tuesday,10:31,55,2
2020.08.04,Tuesday,10:32,73,2
2020.08.04,Tuesday,10:32,74,2
2020.08.04,Tuesday,10:32,109,1
2020.08.04,Tuesday,10:32,62,2
2020.08.04,Tuesday,10:32,91,1
2020.08.04,Tuesday,10:32,69,2
2020.08.04,Tuesday,10:32,103,1
2020.08.04,Tuesday,10:32,81,2
2020.08.04,Tuesday,10:32,95,1
2020.08.04,Tuesday,10:33,104,1
2020.08.04,Tuesday,10:33,62,2
2020.08.04,Tuesday,10:33,77,2
2020.08.04,Tuesday,10:34,65,2
2020.08.04,Tuesday,10:34,77,1
2020.08.04,Tuesday,10:34,73,1
2020.08.04,Tuesday,10:34,89,1
2020.08.04,Tuesday,10:34,54,2
2020.08.04,Tuesday,10:34,71,2
2020.08.04,Tuesday,10:34,133,1
2020.08.04,Tuesday,10:34,67,2
2020.08.04,Tuesday,10:34,65,2
2020.08.04,Tuesday,10:35,63,2
2020.08.04,Tuesday,10:35,59,2
2020.08.04,Tuesday,10:35,62,2
2020.08.04,Tuesday,10:35,89,1
2020.08.04,Tuesday,10:35,64,1
2020.08.04,Tuesday,10:35,95,1
2020.08.04,Tuesday,10:35,96,1
2020.08.04,Tuesday,10:35,66,2
2020.08.04,Tuesday,10:36,47,1
2020.08.04,Tuesday,10:36,64,2
2020.08.04,Tuesday,10:36,83,1
2020.08.04,Tuesday,10:36,76,1
2020.08.04,Tuesday,10:36,113,1
2020.08.04,Tuesday,10:36,73,2
2020.08.04,Tuesday,10:36,70,2
2020.08.04,Tuesday,10:36,64,2
2020.08.04,Tuesday,10:37,81,2
2020.08.04,Tuesday,10:37,83,2
