Date,Day,Time,Speed,Direction
2020.08.26,Wednesday,07:08,96,1
2020.08.26,Wednesday,07:09,47,2
2020.08.26,Wednesday,07:10,162,1
2020.08.26,Wednesday,07:10,60,2
2020.08.26,Wednesday,07:11,72,2
2020.08.26,Wednesday,07:13,113,1
2020.08.26,Wednesday,07:14,74,2
2020.08.26,Wednesday,07:14,106,1
2020.08.26,Wednesday,07:15,62,2
2020.08.26,Wednesday,07:16,84,1
2020.08.26,Wednesday,07:16,109,1
2020.08.26,Wednesday,07:17,99,2
2020.08.26,Wednesday,07:19,90,1
2020.08.26,Wednesday,07:19,75,1
2020.08.26,Wednesday,07:19,61,2
2020.08.26,Wednesday,07:20,140,1
2020.08.26,Wednesday,07:20,58,2
2020.08.26,Wednesday,07:21,46,2
2020.08.26,Wednesday,07:21,60,2
2020.08.26,Wednesday,07:21,66,2
2020.08.26,Wednesday,07:21,59,1
2020.08.26,Wednesday,07:21,69,2
2020.08.26,Wednesday,07:22,92,1
2020.08.26,Wednesday,07:22,164,1
2020.08.26,Wednesday,07:22,66,2
2020.08.26,Wednesday,07:22,56,2
2020.08.26,Wednesday,07:23,58,2
2020.08.26,Wednesday,07:23,57,2
2020.08.26,Wednesday,07:23,93,1
2020.08.26,Wednesday,07:23,69,2
2020.08.26,Wednesday,07:23,59,2
2020.08.26,Wednesday,07:24,109,1
2020.08.26,Wednesday,07:24,112,1
2020.08.26,Wednesday,07:25,75,2
2020.08.26,Wednesday,07:25,65,2
2020.08.26,Wednesday,07:26,50,2
2020.08.26,Wednesday,07:26,73,1
2020.08.26,Wednesday,07:27,94,1
2020.08.26,Wednesday,07:27,124,1
2020.08.26,Wednesday,07:28,71,2
2020.08.26,Wednesday,07:29,103,1
2020.08.26,Wednesday,07:30,86,1
2020.08.26,Wednesday,07:31,69,1
2020.08.26,Wednesday,07:31,87,1
2020.08.26,Wednesday,07:31,94,1
2020.08.26,Wednesday,07:32,82,1
2020.08.26,Wednesday,07:32,60,2
2020.08.26,Wednesday,07:33,88,1
2020.08.26,Wednesday,07:33,116,1
2020.08.26,Wednesday,07:34,59,2
2020.08.26,Wednesday,07:34,120,2
2020.08.26,Wednesday,07:34,96,1
2020.08.26,Wednesday,07:35,86,1
2020.08.26,Wednesday,07:36,120,2
2020.08.26,Wednesday,07:39,72,2
2020.08.26,Wednesday,07:40,32,2
2020.08.26,Wednesday,07:41,92,1
2020.08.26,Wednesday,07:42,132,2
2020.08.26,Wednesday,07:43,89,1
2020.08.26,Wednesday,07:43,90,1
2020.08.26,Wednesday,07:43,81,1
2020.08.26,Wednesday,07:44,119,1
2020.08.26,Wednesday,07:44,64,2
2020.08.26,Wednesday,07:44,47,2
2020.08.26,Wednesday,07:45,86,1
2020.08.26,Wednesday,07:45,73,1
2020.08.26,Wednesday,07:45,102,1
2020.08.26,Wednesday,07:46,69,2
2020.08.26,Wednesday,07:46,71,2
2020.08.26,Wednesday,07:46,108,1
2020.08.26,Wednesday,07:46,79,2
2020.08.26,Wednesday,07:46,55,2
2020.08.26,Wednesday,07:47,94,1
2020.08.26,Wednesday,07:47,104,1
2020.08.26,Wednesday,07:48,86,1
2020.08.26,Wednesday,07:48,202,1
2020.08.26,Wednesday,07:48,69,2
2020.08.26,Wednesday,07:49,63,2
2020.08.26,Wednesday,07:49,65,2
2020.08.26,Wednesday,07:50,67,2
2020.08.26,Wednesday,07:50,81,2
2020.08.26,Wednesday,07:50,82,1
2020.08.26,Wednesday,07:50,74,2
2020.08.26,Wednesday,07:50,60,2
2020.08.26,Wednesday,07:51,28,1
2020.08.26,Wednesday,07:51,24,1
2020.08.26,Wednesday,07:51,26,2
2020.08.26,Wednesday,07:52,64,2
2020.08.26,Wednesday,07:53,76,2
2020.08.26,Wednesday,07:53,67,2
2020.08.26,Wednesday,07:53,85,2
2020.08.26,Wednesday,07:53,105,1
2020.08.26,Wednesday,07:53,84,2
2020.08.26,Wednesday,07:54,67,1
2020.08.26,Wednesday,07:54,147,2
2020.08.26,Wednesday,07:55,51,1
2020.08.26,Wednesday,07:55,54,2
2020.08.26,Wednesday,07:55,96,1
2020.08.26,Wednesday,07:55,52,2
2020.08.26,Wednesday,07:56,116,1
2020.08.26,Wednesday,07:56,70,2
2020.08.26,Wednesday,07:57,91,2
2020.08.26,Wednesday,07:57,65,2
2020.08.26,Wednesday,07:57,86,2
2020.08.26,Wednesday,07:58,71,2
2020.08.26,Wednesday,07:58,80,2
2020.08.26,Wednesday,07:59,78,2
2020.08.26,Wednesday,07:59,112,1
2020.08.26,Wednesday,07:59,68,2
2020.08.26,Wednesday,07:59,63,1
2020.08.26,Wednesday,08:00,82,1
2020.08.26,Wednesday,08:00,61,2
2020.08.26,Wednesday,08:00,79,2
2020.08.26,Wednesday,08:00,66,2
2020.08.26,Wednesday,08:00,118,1
2020.08.26,Wednesday,08:00,75,2
2020.08.26,Wednesday,08:01,64,2
2020.08.26,Wednesday,08:01,50,2
2020.08.26,Wednesday,08:01,55,2
2020.08.26,Wednesday,08:01,52,2
2020.08.26,Wednesday,08:01,11,2
2020.08.26,Wednesday,08:01,34,2
