Date,Day,Time,Speed,Direction
2020.08.13,Thursday,14:39,121,1
2020.08.13,Thursday,14:40,75,2
2020.08.13,Thursday,14:41,106,1
2020.08.13,Thursday,14:41,82,1
2020.08.13,Thursday,14:41,82,2
2020.08.13,Thursday,14:41,98,1
2020.08.13,Thursday,14:41,69,1
2020.08.13,Thursday,14:41,66,2
2020.08.13,Thursday,14:41,68,2
2020.08.13,Thursday,14:42,69,2
2020.08.13,Thursday,14:42,66,1
2020.08.13,Thursday,14:42,70,2
2020.08.13,Thursday,14:42,66,2
2020.08.13,Thursday,14:42,74,1
2020.08.13,Thursday,14:42,77,1
2020.08.13,Thursday,14:42,76,1
2020.08.13,Thursday,14:43,72,2
2020.08.13,Thursday,14:43,43,1
2020.08.13,Thursday,14:43,79,1
2020.08.13,Thursday,14:43,79,1
2020.08.13,Thursday,14:43,68,1
2020.08.13,Thursday,14:43,43,2
2020.08.13,Thursday,14:43,45,1
2020.08.13,Thursday,14:43,70,2
2020.08.13,Thursday,14:43,78,1
2020.08.13,Thursday,14:43,58,2
2020.08.13,Thursday,14:44,51,2
2020.08.13,Thursday,14:44,76,2
2020.08.13,Thursday,14:44,63,1
2020.08.13,Thursday,14:44,97,1
2020.08.13,Thursday,14:44,96,1
2020.08.13,Thursday,14:44,70,2
2020.08.13,Thursday,14:44,82,1
2020.08.13,Thursday,14:45,77,1
2020.08.13,Thursday,14:45,81,2
2020.08.13,Thursday,14:45,89,1
2020.08.13,Thursday,14:45,87,1
2020.08.13,Thursday,14:45,71,2
2020.08.13,Thursday,14:45,65,2
2020.08.13,Thursday,14:45,84,1
2020.08.13,Thursday,14:45,64,2
2020.08.13,Thursday,14:45,78,1
2020.08.13,Thursday,14:45,81,2
2020.08.13,Thursday,14:45,103,2
2020.08.13,Thursday,14:46,58,1
2020.08.13,Thursday,14:46,86,1
2020.08.13,Thursday,14:46,39,2
2020.08.13,Thursday,14:46,99,1
2020.08.13,Thursday,14:46,157,2
2020.08.13,Thursday,14:46,92,1
2020.08.13,Thursday,14:47,56,1
2020.08.13,Thursday,14:47,65,2
2020.08.13,Thursday,14:47,78,1
2020.08.13,Thursday,14:47,94,2
2020.08.13,Thursday,14:47,70,2
2020.08.13,Thursday,14:47,117,1
2020.08.13,Thursday,14:47,14,2
2020.08.13,Thursday,14:48,67,2
2020.08.13,Thursday,14:48,69,1
2020.08.13,Thursday,14:48,79,2
2020.08.13,Thursday,14:49,78,2
2020.08.13,Thursday,14:49,33,2
2020.08.13,Thursday,14:49,69,1
2020.08.13,Thursday,14:49,105,2
2020.08.13,Thursday,14:49,84,1
2020.08.13,Thursday,14:50,46,1
2020.08.13,Thursday,14:50,57,2
2020.08.13,Thursday,14:50,72,2
2020.08.13,Thursday,14:50,69,1
2020.08.13,Thursday,14:50,82,1
2020.08.13,Thursday,14:50,77,2
2020.08.13,Thursday,14:50,92,1
2020.08.13,Thursday,14:50,98,1
2020.08.13,Thursday,14:50,98,1
2020.08.13,Thursday,14:50,79,2
2020.08.13,Thursday,14:51,89,1
2020.08.13,Thursday,14:51,82,1
2020.08.13,Thursday,14:51,85,1
2020.08.13,Thursday,14:51,109,1
2020.08.13,Thursday,14:51,108,1
2020.08.13,Thursday,14:51,66,2
2020.08.13,Thursday,14:52,70,2
2020.08.13,Thursday,14:52,93,2
2020.08.13,Thursday,14:52,61,2
2020.08.13,Thursday,14:52,72,2
2020.08.13,Thursday,14:52,58,2
2020.08.13,Thursday,14:53,48,1
2020.08.13,Thursday,14:53,67,2
2020.08.13,Thursday,14:53,66,2
2020.08.13,Thursday,14:53,63,2
2020.08.13,Thursday,14:53,77,1
2020.08.13,Thursday,14:53,65,1
2020.08.13,Thursday,14:53,86,1
2020.08.13,Thursday,14:53,82,1
2020.08.13,Thursday,14:53,89,1
2020.08.13,Thursday,14:54,109,1
2020.08.13,Thursday,14:54,67,2
2020.08.13,Thursday,14:54,63,2
2020.08.13,Thursday,14:54,87,2
2020.08.13,Thursday,14:54,93,2
2020.08.13,Thursday,14:54,73,2
2020.08.13,Thursday,14:54,37,2
2020.08.13,Thursday,14:55,53,2
2020.08.13,Thursday,14:55,95,1
2020.08.13,Thursday,14:55,70,2
2020.08.13,Thursday,14:55,59,1
2020.08.13,Thursday,14:55,77,2
2020.08.13,Thursday,14:55,83,1
2020.08.13,Thursday,14:55,81,1
2020.08.13,Thursday,14:56,88,1
2020.08.13,Thursday,14:56,77,2
2020.08.13,Thursday,14:56,51,1
2020.08.13,Thursday,14:56,63,1
